"Date","Open","High","Low","Close"
"Thu Jul 30 2009 00:00:00 GMT+0530 (India Standard Time)","4513.10","4582.35","4474.50","4571.45"
"Fri Jul 31 2009 00:00:00 GMT+0530 (India Standard Time)","4571.60","4669.75","4571.60","4636.45"
"Mon Aug 03 2009 00:00:00 GMT+0530 (India Standard Time)","4633.80","4723.75","4617.75","4711.39"
"Tue Aug 04 2009 00:00:00 GMT+0530 (India Standard Time)","4706.25","4731.45","4642.60","4680.50"
"Wed Aug 05 2009 00:00:00 GMT+0530 (India Standard Time)","4680.95","4717.20","4629.85","4694.14"
"Thu Aug 06 2009 00:00:00 GMT+0530 (India Standard Time)","4694.35","4718.14","4559.20","4585.50"
"Fri Aug 07 2009 00:00:00 GMT+0530 (India Standard Time)","4591.89","4591.89","4463.95","4481.39"
"Mon Aug 10 2009 00:00:00 GMT+0530 (India Standard Time)","4486.50","4562.50","4399.85","4437.64"
"Tue Aug 11 2009 00:00:00 GMT+0530 (India Standard Time)","4435.00","4510.80","4398.89","4471.35"
"Wed Aug 12 2009 00:00:00 GMT+0530 (India Standard Time)","4473.80","4473.80","4359.39","4457.50"
"Thu Aug 13 2009 00:00:00 GMT+0530 (India Standard Time)","4458.55","4614.14","4458.55","4605.00"
"Fri Aug 14 2009 00:00:00 GMT+0530 (India Standard Time)","4605.14","4619.00","4559.35","4580.05"
"Mon Aug 17 2009 00:00:00 GMT+0530 (India Standard Time)","4578.80","4578.80","4374.60","4387.89"
"Tue Aug 18 2009 00:00:00 GMT+0530 (India Standard Time)","4389.50","4491.45","4372.64","4458.89"
"Wed Aug 19 2009 00:00:00 GMT+0530 (India Standard Time)","4457.75","4477.55","4353.45","4394.10"
"Thu Aug 20 2009 00:00:00 GMT+0530 (India Standard Time)","4394.35","4492.80","4394.35","4453.45"
"Fri Aug 21 2009 00:00:00 GMT+0530 (India Standard Time)","4453.45","4538.70","4400.89","4528.80"
"Mon Aug 24 2009 00:00:00 GMT+0530 (India Standard Time)","4536.95","4656.30","4536.95","4642.80"
"Tue Aug 25 2009 00:00:00 GMT+0530 (India Standard Time)","4641.64","4672.89","4582.50","4659.35"
"Wed Aug 26 2009 00:00:00 GMT+0530 (India Standard Time)","4659.45","4697.80","4659.10","4680.85"
"Thu Aug 27 2009 00:00:00 GMT+0530 (India Standard Time)","4679.00","4707.89","4645.14","4688.20"
"Fri Aug 28 2009 00:00:00 GMT+0530 (India Standard Time)","4688.39","4743.75","4651.39","4732.35"
"Mon Aug 31 2009 00:00:00 GMT+0530 (India Standard Time)","4730.85","4730.85","4635.00","4662.10"
"Tue Sep 01 2009 00:00:00 GMT+0530 (India Standard Time)","4662.20","4735.89","4600.64","4625.35"
"Wed Sep 02 2009 00:00:00 GMT+0530 (India Standard Time)","4624.00","4650.45","4576.60","4608.35"
"Thu Sep 03 2009 00:00:00 GMT+0530 (India Standard Time)","4608.75","4647.35","4581.05","4593.55"
"Fri Sep 04 2009 00:00:00 GMT+0530 (India Standard Time)","4608.70","4697.20","4580.35","4680.39"
"Mon Sep 07 2009 00:00:00 GMT+0530 (India Standard Time)","4682.39","4790.00","4679.30","4782.89"
"Tue Sep 08 2009 00:00:00 GMT+0530 (India Standard Time)","4782.85","4842.20","4782.64","4805.25"
"Wed Sep 09 2009 00:00:00 GMT+0530 (India Standard Time)","4804.89","4825.05","4783.50","4814.25"
"Thu Sep 10 2009 00:00:00 GMT+0530 (India Standard Time)","4814.35","4889.05","4807.89","4819.39"
"Fri Sep 11 2009 00:00:00 GMT+0530 (India Standard Time)","4819.39","4856.14","4791.55","4829.55"
"Mon Sep 14 2009 00:00:00 GMT+0530 (India Standard Time)","4830.35","4832.25","4786.25","4808.60"
"Tue Sep 15 2009 00:00:00 GMT+0530 (India Standard Time)","4808.35","4899.45","4808.35","4892.10"
"Wed Sep 16 2009 00:00:00 GMT+0530 (India Standard Time)","4894.64","4966.30","4894.64","4958.39"
"Thu Sep 17 2009 00:00:00 GMT+0530 (India Standard Time)","4958.55","5003.05","4944.14","4965.55"
"Fri Sep 18 2009 00:00:00 GMT+0530 (India Standard Time)","4963.95","4980.85","4931.89","4976.05"
"Tue Sep 22 2009 00:00:00 GMT+0530 (India Standard Time)","4977.10","5036.30","4977.10","5020.20"
"Wed Sep 23 2009 00:00:00 GMT+0530 (India Standard Time)","5019.95","5030.75","4957.05","4969.95"
"Thu Sep 24 2009 00:00:00 GMT+0530 (India Standard Time)","4977.14","5016.70","4904.05","4986.55"
"Fri Sep 25 2009 00:00:00 GMT+0530 (India Standard Time)","4985.10","4994.35","4931.25","4958.95"
"Tue Sep 29 2009 00:00:00 GMT+0530 (India Standard Time)","4959.14","5020.25","4959.10","5006.85"
"Wed Sep 30 2009 00:00:00 GMT+0530 (India Standard Time)","5007.64","5087.60","5004.35","5083.95"
"Thu Oct 01 2009 00:00:00 GMT+0530 (India Standard Time)","5087.20","5110.50","5057.05","5083.39"
"Mon Oct 05 2009 00:00:00 GMT+0530 (India Standard Time)","5076.05","5076.05","4991.95","5003.20"
"Tue Oct 06 2009 00:00:00 GMT+0530 (India Standard Time)","5003.64","5034.70","4921.05","5027.39"
"Wed Oct 07 2009 00:00:00 GMT+0530 (India Standard Time)","5031.70","5077.00","4972.95","4985.75"
"Thu Oct 08 2009 00:00:00 GMT+0530 (India Standard Time)","5011.25","5043.05","4971.75","5002.25"
"Fri Oct 09 2009 00:00:00 GMT+0530 (India Standard Time)","4993.00","5032.60","4934.55","4945.20"
"Mon Oct 12 2009 00:00:00 GMT+0530 (India Standard Time)","4945.45","5068.05","4945.45","5054.25"
"Wed Oct 14 2009 00:00:00 GMT+0530 (India Standard Time)","5054.35","5127.39","5054.35","5118.20"
"Thu Oct 15 2009 00:00:00 GMT+0530 (India Standard Time)","5118.55","5152.25","5077.10","5108.85"
"Fri Oct 16 2009 00:00:00 GMT+0530 (India Standard Time)","5108.64","5149.64","5093.20","5142.14"
"Sat Oct 17 2009 00:00:00 GMT+0530 (India Standard Time)","5159.35","5176.80","5124.25","5141.80"
"Tue Oct 20 2009 00:00:00 GMT+0530 (India Standard Time)","5145.60","5181.95","5102.64","5114.45"
"Wed Oct 21 2009 00:00:00 GMT+0530 (India Standard Time)","5114.85","5117.45","5051.64","5063.60"
"Thu Oct 22 2009 00:00:00 GMT+0530 (India Standard Time)","5063.35","5064.25","4968.45","4988.60"
"Fri Oct 23 2009 00:00:00 GMT+0530 (India Standard Time)","4986.55","5054.95","4983.25","4997.05"
"Mon Oct 26 2009 00:00:00 GMT+0530 (India Standard Time)","4997.14","5033.75","4961.35","4970.89"
"Tue Oct 27 2009 00:00:00 GMT+0530 (India Standard Time)","4970.55","4970.55","4829.50","4846.70"
"Wed Oct 28 2009 00:00:00 GMT+0530 (India Standard Time)","4846.55","4867.00","4784.10","4826.14"
"Thu Oct 29 2009 00:00:00 GMT+0530 (India Standard Time)","4826.10","4826.10","4738.39","4750.55"
"Fri Oct 30 2009 00:00:00 GMT+0530 (India Standard Time)","4751.10","4853.64","4687.50","4711.70"
"Tue Nov 03 2009 00:00:00 GMT+0530 (India Standard Time)","4712.25","4729.85","4538.50","4563.89"
"Wed Nov 04 2009 00:00:00 GMT+0530 (India Standard Time)","4567.30","4717.80","4565.00","4710.80"
"Thu Nov 05 2009 00:00:00 GMT+0530 (India Standard Time)","4711.64","4776.35","4610.60","4765.55"
"Fri Nov 06 2009 00:00:00 GMT+0530 (India Standard Time)","4767.50","4836.20","4764.85","4796.14"
"Mon Nov 09 2009 00:00:00 GMT+0530 (India Standard Time)","4796.14","4905.25","4789.89","4898.39"
"Tue Nov 10 2009 00:00:00 GMT+0530 (India Standard Time)","4898.89","4947.70","4860.10","4881.70"
"Wed Nov 11 2009 00:00:00 GMT+0530 (India Standard Time)","4882.30","5016.70","4870.05","5003.95"
"Thu Nov 12 2009 00:00:00 GMT+0530 (India Standard Time)","5004.39","5014.39","4924.75","4952.64"
"Fri Nov 13 2009 00:00:00 GMT+0530 (India Standard Time)","4952.35","5017.89","4942.64","4998.95"
"Mon Nov 16 2009 00:00:00 GMT+0530 (India Standard Time)","4996.50","5073.20","4994.00","5058.05"
"Tue Nov 17 2009 00:00:00 GMT+0530 (India Standard Time)","5058.95","5074.00","5010.14","5062.25"
"Wed Nov 18 2009 00:00:00 GMT+0530 (India Standard Time)","5061.50","5079.30","5041.64","5054.70"
"Thu Nov 19 2009 00:00:00 GMT+0530 (India Standard Time)","5043.95","5053.45","4963.70","4989.00"
"Fri Nov 20 2009 00:00:00 GMT+0530 (India Standard Time)","4988.75","5063.30","4932.80","5052.45"
"Mon Nov 23 2009 00:00:00 GMT+0530 (India Standard Time)","5052.95","5113.10","5052.10","5103.55"
"Tue Nov 24 2009 00:00:00 GMT+0530 (India Standard Time)","5105.00","5112.85","5053.50","5090.55"
"Wed Nov 25 2009 00:00:00 GMT+0530 (India Standard Time)","5091.55","5138.00","5078.35","5108.14"
"Thu Nov 26 2009 00:00:00 GMT+0530 (India Standard Time)","5116.45","5116.45","4986.05","5005.55"
"Fri Nov 27 2009 00:00:00 GMT+0530 (India Standard Time)","5005.05","5005.05","4806.70","4941.75"
"Mon Nov 30 2009 00:00:00 GMT+0530 (India Standard Time)","4942.25","5066.35","4942.25","5032.70"
"Tue Dec 01 2009 00:00:00 GMT+0530 (India Standard Time)","5039.70","5130.35","5038.85","5122.00"
"Wed Dec 02 2009 00:00:00 GMT+0530 (India Standard Time)","5122.75","5161.75","5111.75","5123.25"
"Thu Dec 03 2009 00:00:00 GMT+0530 (India Standard Time)","5124.55","5181.00","5106.60","5131.70"
"Fri Dec 04 2009 00:00:00 GMT+0530 (India Standard Time)","5131.70","5161.80","5081.85","5108.89"
"Mon Dec 07 2009 00:00:00 GMT+0530 (India Standard Time)","5108.85","5131.30","5051.55","5066.70"
"Tue Dec 08 2009 00:00:00 GMT+0530 (India Standard Time)","5068.55","5152.55","5058.89","5147.89"
"Wed Dec 09 2009 00:00:00 GMT+0530 (India Standard Time)","5147.64","5147.64","5090.60","5112.00"
"Thu Dec 10 2009 00:00:00 GMT+0530 (India Standard Time)","5112.39","5146.45","5084.64","5134.60"
"Fri Dec 11 2009 00:00:00 GMT+0530 (India Standard Time)","5136.05","5182.55","5088.39","5117.30"
"Mon Dec 14 2009 00:00:00 GMT+0530 (India Standard Time)","5117.45","5156.70","5090.14","5105.70"
"Tue Dec 15 2009 00:00:00 GMT+0530 (India Standard Time)","5105.75","5129.45","5018.25","5033.05"
"Wed Dec 16 2009 00:00:00 GMT+0530 (India Standard Time)","5032.95","5067.25","5001.80","5042.05"
"Thu Dec 17 2009 00:00:00 GMT+0530 (India Standard Time)","5046.64","5064.20","5013.14","5041.75"
"Fri Dec 18 2009 00:00:00 GMT+0530 (India Standard Time)","5042.00","5043.39","4979.05","4987.70"
"Mon Dec 21 2009 00:00:00 GMT+0530 (India Standard Time)","4983.64","4997.85","4943.95","4952.60"
"Tue Dec 22 2009 00:00:00 GMT+0530 (India Standard Time)","4953.35","4997.30","4953.35","4985.85"
"Wed Dec 23 2009 00:00:00 GMT+0530 (India Standard Time)","4990.05","5150.60","4990.05","5144.60"
"Thu Dec 24 2009 00:00:00 GMT+0530 (India Standard Time)","5144.80","5197.89","5129.05","5178.39"
"Tue Dec 29 2009 00:00:00 GMT+0530 (India Standard Time)","5180.75","5214.60","5175.85","5187.95"
"Wed Dec 30 2009 00:00:00 GMT+0530 (India Standard Time)","5188.75","5197.05","5160.10","5169.45"
"Thu Dec 31 2009 00:00:00 GMT+0530 (India Standard Time)","5171.20","5221.85","5168.75","5201.05"
"Mon Jan 04 2010 00:00:00 GMT+0530 (India Standard Time)","5200.89","5238.45","5167.10","5232.20"
"Tue Jan 05 2010 00:00:00 GMT+0530 (India Standard Time)","5277.15","5288.35","5242.39","5277.90"
"Wed Jan 06 2010 00:00:00 GMT+0530 (India Standard Time)","5278.15","5310.85","5260.05","5281.80"
"Thu Jan 07 2010 00:00:00 GMT+0530 (India Standard Time)","5281.80","5302.55","5244.75","5263.10"
"Fri Jan 08 2010 00:00:00 GMT+0530 (India Standard Time)","5264.25","5276.75","5234.70","5244.75"
"Mon Jan 11 2010 00:00:00 GMT+0530 (India Standard Time)","5263.80","5287.20","5227.80","5249.40"
"Tue Jan 12 2010 00:00:00 GMT+0530 (India Standard Time)","5251.10","5300.50","5200.95","5210.39"
"Wed Jan 13 2010 00:00:00 GMT+0530 (India Standard Time)","5212.60","5239.20","5169.55","5233.95"
"Thu Jan 14 2010 00:00:00 GMT+0530 (India Standard Time)","5234.50","5272.85","5232.50","5259.90"
"Fri Jan 15 2010 00:00:00 GMT+0530 (India Standard Time)","5259.90","5279.85","5242.45","5252.20"
"Mon Jan 18 2010 00:00:00 GMT+0530 (India Standard Time)","5253.65","5292.50","5228.95","5274.85"
"Tue Jan 19 2010 00:00:00 GMT+0530 (India Standard Time)","5274.20","5287.80","5218.64","5225.64"
"Wed Jan 20 2010 00:00:00 GMT+0530 (India Standard Time)","5226.10","5256.70","5201.39","5221.70"
"Thu Jan 21 2010 00:00:00 GMT+0530 (India Standard Time)","5220.20","5220.35","5085.45","5094.14"
"Fri Jan 22 2010 00:00:00 GMT+0530 (India Standard Time)","5094.14","5094.14","4954.85","5036.00"
"Mon Jan 25 2010 00:00:00 GMT+0530 (India Standard Time)","5034.55","5035.70","4983.05","5007.89"
"Wed Jan 27 2010 00:00:00 GMT+0530 (India Standard Time)","5008.50","5008.50","4833.05","4853.10"
"Thu Jan 28 2010 00:00:00 GMT+0530 (India Standard Time)","4863.00","4929.89","4824.95","4867.25"
"Fri Jan 29 2010 00:00:00 GMT+0530 (India Standard Time)","4866.14","4893.70","4766.00","4882.05"
"Mon Feb 01 2010 00:00:00 GMT+0530 (India Standard Time)","4882.05","4918.80","4827.14","4899.70"
"Tue Feb 02 2010 00:00:00 GMT+0530 (India Standard Time)","4907.85","4951.14","4814.10","4830.10"
"Wed Feb 03 2010 00:00:00 GMT+0530 (India Standard Time)","4831.00","4949.14","4831.00","4931.85"
"Thu Feb 04 2010 00:00:00 GMT+0530 (India Standard Time)","4931.30","4931.30","4832.35","4845.35"
"Fri Feb 05 2010 00:00:00 GMT+0530 (India Standard Time)","4819.64","4827.00","4692.35","4718.64"
"Sat Feb 06 2010 00:00:00 GMT+0530 (India Standard Time)","4712.75","4768.14","4712.75","4757.25"
"Mon Feb 08 2010 00:00:00 GMT+0530 (India Standard Time)","4755.35","4799.05","4675.39","4760.39"
"Tue Feb 09 2010 00:00:00 GMT+0530 (India Standard Time)","4760.55","4810.39","4739.35","4792.64"
"Wed Feb 10 2010 00:00:00 GMT+0530 (India Standard Time)","4793.00","4826.85","4748.10","4757.20"
"Thu Feb 11 2010 00:00:00 GMT+0530 (India Standard Time)","4757.25","4843.80","4757.25","4826.85"
"Mon Feb 15 2010 00:00:00 GMT+0530 (India Standard Time)","4827.89","4845.60","4783.89","4801.95"
"Tue Feb 16 2010 00:00:00 GMT+0530 (India Standard Time)","4801.80","4880.00","4791.35","4855.75"
"Wed Feb 17 2010 00:00:00 GMT+0530 (India Standard Time)","4858.64","4929.70","4857.60","4914.00"
"Thu Feb 18 2010 00:00:00 GMT+0530 (India Standard Time)","4915.10","4922.05","4873.70","4887.75"
"Fri Feb 19 2010 00:00:00 GMT+0530 (India Standard Time)","4887.30","4887.30","4805.55","4844.89"
"Mon Feb 22 2010 00:00:00 GMT+0530 (India Standard Time)","4849.35","4912.05","4845.89","4856.39"
"Tue Feb 23 2010 00:00:00 GMT+0530 (India Standard Time)","4856.60","4884.10","4833.14","4870.05"
"Wed Feb 24 2010 00:00:00 GMT+0530 (India Standard Time)","4869.55","4880.55","4834.64","4858.60"
"Thu Feb 25 2010 00:00:00 GMT+0530 (India Standard Time)","4859.00","4880.14","4835.60","4859.75"
"Fri Feb 26 2010 00:00:00 GMT+0530 (India Standard Time)","4858.50","4992.00","4858.45","4922.30"
"Tue Mar 02 2010 00:00:00 GMT+0530 (India Standard Time)","4935.60","5029.45","4935.35","5017.00"
"Wed Mar 03 2010 00:00:00 GMT+0530 (India Standard Time)","5015.80","5093.25","5015.10","5088.10"
"Thu Mar 04 2010 00:00:00 GMT+0530 (India Standard Time)","5096.95","5096.95","5049.00","5080.25"
"Fri Mar 05 2010 00:00:00 GMT+0530 (India Standard Time)","5080.55","5118.64","5068.05","5088.70"
"Mon Mar 08 2010 00:00:00 GMT+0530 (India Standard Time)","5092.14","5147.10","5092.14","5124.00"
"Tue Mar 09 2010 00:00:00 GMT+0530 (India Standard Time)","5121.05","5131.80","5094.35","5101.50"
"Wed Mar 10 2010 00:00:00 GMT+0530 (India Standard Time)","5101.60","5137.39","5092.05","5116.25"
"Thu Mar 11 2010 00:00:00 GMT+0530 (India Standard Time)","5116.35","5152.60","5102.10","5133.39"
"Fri Mar 12 2010 00:00:00 GMT+0530 (India Standard Time)","5131.80","5158.10","5122.10","5137.00"
"Mon Mar 15 2010 00:00:00 GMT+0530 (India Standard Time)","5134.45","5151.05","5101.20","5128.89"
"Tue Mar 16 2010 00:00:00 GMT+0530 (India Standard Time)","5128.95","5209.25","5125.70","5198.10"
"Wed Mar 17 2010 00:00:00 GMT+0530 (India Standard Time)","5198.45","5260.50","5177.14","5231.89"
"Thu Mar 18 2010 00:00:00 GMT+0530 (India Standard Time)","5232.55","5255.65","5214.39","5245.90"
"Fri Mar 19 2010 00:00:00 GMT+0530 (India Standard Time)","5246.80","5269.95","5237.10","5262.80"
"Mon Mar 22 2010 00:00:00 GMT+0530 (India Standard Time)","5260.95","5260.95","5187.05","5205.20"
"Tue Mar 23 2010 00:00:00 GMT+0530 (India Standard Time)","5205.85","5243.60","5193.39","5225.30"
"Thu Mar 25 2010 00:00:00 GMT+0530 (India Standard Time)","5225.30","5267.30","5202.95","5260.40"
"Fri Mar 26 2010 00:00:00 GMT+0530 (India Standard Time)","5260.55","5293.75","5260.55","5282.00"
"Mon Mar 29 2010 00:00:00 GMT+0530 (India Standard Time)","5283.90","5329.55","5242.14","5302.85"
"Tue Mar 30 2010 00:00:00 GMT+0530 (India Standard Time)","5302.95","5325.00","5251.35","5262.45"
"Wed Mar 31 2010 00:00:00 GMT+0530 (India Standard Time)","5260.40","5293.90","5235.14","5249.10"
"Thu Apr 01 2010 00:00:00 GMT+0530 (India Standard Time)","5249.20","5298.60","5249.20","5290.50"
"Mon Apr 05 2010 00:00:00 GMT+0530 (India Standard Time)","5291.40","5377.55","5291.40","5368.40"
"Tue Apr 06 2010 00:00:00 GMT+0530 (India Standard Time)","5369.65","5388.65","5351.70","5366.00"
"Wed Apr 07 2010 00:00:00 GMT+0530 (India Standard Time)","5365.70","5399.65","5345.05","5374.65"
"Thu Apr 08 2010 00:00:00 GMT+0530 (India Standard Time)","5376.30","5383.65","5290.25","5304.45"
"Fri Apr 09 2010 00:00:00 GMT+0530 (India Standard Time)","5302.40","5377.45","5302.25","5361.75"
"Mon Apr 12 2010 00:00:00 GMT+0530 (India Standard Time)","5354.15","5382.15","5324.90","5339.70"
"Tue Apr 13 2010 00:00:00 GMT+0530 (India Standard Time)","5340.85","5356.50","5301.70","5322.95"
"Thu Apr 15 2010 00:00:00 GMT+0530 (India Standard Time)","5323.30","5373.15","5265.30","5273.60"
"Fri Apr 16 2010 00:00:00 GMT+0530 (India Standard Time)","5273.40","5283.05","5237.55","5262.60"
"Mon Apr 19 2010 00:00:00 GMT+0530 (India Standard Time)","5279.05","5279.05","5160.89","5203.64"
"Tue Apr 20 2010 00:00:00 GMT+0530 (India Standard Time)","5208.30","5257.25","5208.30","5230.10"
"Wed Apr 21 2010 00:00:00 GMT+0530 (India Standard Time)","5230.30","5266.30","5230.30","5244.90"
"Thu Apr 22 2010 00:00:00 GMT+0530 (India Standard Time)","5248.60","5331.80","5221.10","5269.35"
"Fri Apr 23 2010 00:00:00 GMT+0530 (India Standard Time)","5269.65","5311.05","5269.65","5304.10"
"Mon Apr 26 2010 00:00:00 GMT+0530 (India Standard Time)","5299.35","5342.35","5299.35","5322.45"
"Tue Apr 27 2010 00:00:00 GMT+0530 (India Standard Time)","5322.10","5330.55","5301.40","5308.35"
"Wed Apr 28 2010 00:00:00 GMT+0530 (India Standard Time)","5308.20","5308.25","5202.45","5215.45"
"Thu Apr 29 2010 00:00:00 GMT+0530 (India Standard Time)","5215.25","5264.75","5214.80","5254.15"
"Fri Apr 30 2010 00:00:00 GMT+0530 (India Standard Time)","5254.20","5294.80","5254.20","5278.00"
"Mon May 03 2010 00:00:00 GMT+0530 (India Standard Time)","5278.40","5278.70","5210.05","5222.75"
"Tue May 04 2010 00:00:00 GMT+0530 (India Standard Time)","5223.89","5250.15","5134.85","5148.50"
"Wed May 05 2010 00:00:00 GMT+0530 (India Standard Time)","5148.35","5148.35","5056.50","5124.89"
"Thu May 06 2010 00:00:00 GMT+0530 (India Standard Time)","5124.39","5124.89","5037.75","5090.85"
"Fri May 07 2010 00:00:00 GMT+0530 (India Standard Time)","5072.30","5085.64","4984.60","5018.05"
"Mon May 10 2010 00:00:00 GMT+0530 (India Standard Time)","5026.60","5203.30","5026.60","5193.60"
"Tue May 11 2010 00:00:00 GMT+0530 (India Standard Time)","5189.75","5206.70","5126.50","5136.14"
"Wed May 12 2010 00:00:00 GMT+0530 (India Standard Time)","5133.75","5172.85","5098.80","5156.64"
"Thu May 13 2010 00:00:00 GMT+0530 (India Standard Time)","5157.55","5212.70","5147.95","5178.89"
"Fri May 14 2010 00:00:00 GMT+0530 (India Standard Time)","5180.55","5192.75","5070.95","5093.50"
"Mon May 17 2010 00:00:00 GMT+0530 (India Standard Time)","5093.89","5094.55","4966.25","5059.89"
"Tue May 18 2010 00:00:00 GMT+0530 (India Standard Time)","5059.55","5105.20","5024.25","5066.20"
"Wed May 19 2010 00:00:00 GMT+0530 (India Standard Time)","5065.10","5065.10","4908.14","4919.64"
"Thu May 20 2010 00:00:00 GMT+0530 (India Standard Time)","4924.30","4980.25","4924.30","4947.60"
"Fri May 21 2010 00:00:00 GMT+0530 (India Standard Time)","4946.70","4946.70","4842.30","4931.14"
"Mon May 24 2010 00:00:00 GMT+0530 (India Standard Time)","4944.30","5029.55","4923.45","4943.95"
"Tue May 25 2010 00:00:00 GMT+0530 (India Standard Time)","4945.30","4946.60","4786.45","4806.75"
"Wed May 26 2010 00:00:00 GMT+0530 (India Standard Time)","4807.30","4925.45","4807.30","4917.39"
"Thu May 27 2010 00:00:00 GMT+0530 (India Standard Time)","4915.14","5016.60","4897.60","5003.10"
"Fri May 28 2010 00:00:00 GMT+0530 (India Standard Time)","5005.60","5077.25","5005.60","5066.55"
"Mon May 31 2010 00:00:00 GMT+0530 (India Standard Time)","5076.10","5097.60","5038.55","5086.30"
"Tue Jun 01 2010 00:00:00 GMT+0530 (India Standard Time)","5086.25","5086.95","4961.05","4970.20"
