"Date","Open","High","Low","Close"
"Tue Jul 30 2013 00:00:00 GMT+0530 (India Standard Time)","5836.05","5861.30","5747.60","5755.05"
"Wed Jul 31 2013 00:00:00 GMT+0530 (India Standard Time)","5738.35","5752.10","5675.75","5742.00"
"Thu Aug 01 2013 00:00:00 GMT+0530 (India Standard Time)","5776.90","5808.50","5676.85","5727.85"
"Fri Aug 02 2013 00:00:00 GMT+0530 (India Standard Time)","5750.05","5761.85","5649.00","5677.90"
"Mon Aug 05 2013 00:00:00 GMT+0530 (India Standard Time)","5682.40","5721.00","5661.50","5685.40"
"Tue Aug 06 2013 00:00:00 GMT+0530 (India Standard Time)","5664.90","5664.90","5521.80","5542.25"
"Wed Aug 07 2013 00:00:00 GMT+0530 (India Standard Time)","5549.30","5561.45","5486.85","5519.10"
"Thu Aug 08 2013 00:00:00 GMT+0530 (India Standard Time)","5510.05","5577.60","5510.05","5565.65"
"Mon Aug 12 2013 00:00:00 GMT+0530 (India Standard Time)","5606.70","5644.10","5557.10","5612.40"
"Tue Aug 13 2013 00:00:00 GMT+0530 (India Standard Time)","5600.25","5704.75","5578.90","5699.30"
"Wed Aug 14 2013 00:00:00 GMT+0530 (India Standard Time)","5715.40","5754.55","5690.20","5742.30"
"Fri Aug 16 2013 00:00:00 GMT+0530 (India Standard Time)","5705.45","5716.60","5496.05","5507.85"
"Mon Aug 19 2013 00:00:00 GMT+0530 (India Standard Time)","5497.55","5499.65","5360.65","5414.75"
"Tue Aug 20 2013 00:00:00 GMT+0530 (India Standard Time)","5353.45","5417.80","5306.35","5401.45"
"Wed Aug 21 2013 00:00:00 GMT+0530 (India Standard Time)","5494.45","5504.10","5268.45","5302.55"
"Thu Aug 22 2013 00:00:00 GMT+0530 (India Standard Time)","5282.80","5418.95","5254.05","5408.45"
"Fri Aug 23 2013 00:00:00 GMT+0530 (India Standard Time)","5428.75","5478.80","5377.80","5471.75"
"Mon Aug 26 2013 00:00:00 GMT+0530 (India Standard Time)","5499.40","5528.70","5454.45","5476.50"
"Tue Aug 27 2013 00:00:00 GMT+0530 (India Standard Time)","5426.50","5427.40","5274.25","5287.45"
"Wed Aug 28 2013 00:00:00 GMT+0530 (India Standard Time)","5233.45","5317.70","5118.85","5285.00"
"Thu Aug 29 2013 00:00:00 GMT+0530 (India Standard Time)","5316.50","5428.90","5303.00","5409.05"
"Fri Aug 30 2013 00:00:00 GMT+0530 (India Standard Time)","5407.45","5493.30","5360.20","5471.80"
"Mon Sep 02 2013 00:00:00 GMT+0530 (India Standard Time)","5480.25","5564.90","5478.85","5550.75"
"Tue Sep 03 2013 00:00:00 GMT+0530 (India Standard Time)","5574.70","5580.95","5323.75","5341.45"
"Wed Sep 04 2013 00:00:00 GMT+0530 (India Standard Time)","5358.65","5460.25","5318.90","5448.10"
"Thu Sep 05 2013 00:00:00 GMT+0530 (India Standard Time)","5553.75","5625.75","5552.70","5592.95"
"Fri Sep 06 2013 00:00:00 GMT+0530 (India Standard Time)","5617.45","5688.60","5566.15","5680.40"
"Tue Sep 10 2013 00:00:00 GMT+0530 (India Standard Time)","5738.50","5904.85","5738.20","5896.75"
"Wed Sep 11 2013 00:00:00 GMT+0530 (India Standard Time)","5887.25","5924.35","5832.70","5913.15"
"Thu Sep 12 2013 00:00:00 GMT+0530 (India Standard Time)","5931.15","5932.00","5815.80","5850.70"
"Fri Sep 13 2013 00:00:00 GMT+0530 (India Standard Time)","5828.00","5884.30","5822.90","5850.60"
"Mon Sep 16 2013 00:00:00 GMT+0530 (India Standard Time)","5930.30","5957.25","5798.15","5840.55"
"Tue Sep 17 2013 00:00:00 GMT+0530 (India Standard Time)","5824.20","5857.80","5804.90","5850.20"
"Wed Sep 18 2013 00:00:00 GMT+0530 (India Standard Time)","5872.75","5916.90","5840.20","5899.45"
"Thu Sep 19 2013 00:00:00 GMT+0530 (India Standard Time)","6044.15","6142.50","6040.15","6115.55"
"Fri Sep 20 2013 00:00:00 GMT+0530 (India Standard Time)","6104.55","6130.95","5932.85","6012.10"
"Mon Sep 23 2013 00:00:00 GMT+0530 (India Standard Time)","5945.80","5989.40","5871.40","5889.75"
"Tue Sep 24 2013 00:00:00 GMT+0530 (India Standard Time)","5855.00","5938.40","5854.55","5892.45"
"Wed Sep 25 2013 00:00:00 GMT+0530 (India Standard Time)","5901.55","5910.55","5811.10","5873.85"
"Thu Sep 26 2013 00:00:00 GMT+0530 (India Standard Time)","5872.80","5917.65","5864.10","5882.25"
"Fri Sep 27 2013 00:00:00 GMT+0530 (India Standard Time)","5905.55","5909.20","5819.30","5833.20"
"Mon Sep 30 2013 00:00:00 GMT+0530 (India Standard Time)","5801.05","5810.20","5718.50","5735.30"
"Tue Oct 01 2013 00:00:00 GMT+0530 (India Standard Time)","5756.10","5786.45","5700.95","5780.05"
"Thu Oct 03 2013 00:00:00 GMT+0530 (India Standard Time)","5819.10","5917.60","5802.70","5909.70"
"Fri Oct 04 2013 00:00:00 GMT+0530 (India Standard Time)","5891.30","5950.45","5885.00","5907.30"
"Mon Oct 07 2013 00:00:00 GMT+0530 (India Standard Time)","5889.05","5912.00","5825.85","5906.15"
"Tue Oct 08 2013 00:00:00 GMT+0530 (India Standard Time)","5975.00","5981.70","5913.00","5928.40"
"Wed Oct 09 2013 00:00:00 GMT+0530 (India Standard Time)","5893.25","6015.50","5877.10","6007.45"
"Thu Oct 10 2013 00:00:00 GMT+0530 (India Standard Time)","6001.05","6033.95","5979.80","6020.95"
"Fri Oct 11 2013 00:00:00 GMT+0530 (India Standard Time)","6104.85","6107.60","6046.40","6096.20"
"Mon Oct 14 2013 00:00:00 GMT+0530 (India Standard Time)","6093.00","6124.10","6082.90","6112.70"
"Tue Oct 15 2013 00:00:00 GMT+0530 (India Standard Time)","6147.55","6156.30","6056.55","6089.05"
"Thu Oct 17 2013 00:00:00 GMT+0530 (India Standard Time)","6098.50","6110.75","6032.55","6045.85"
"Fri Oct 18 2013 00:00:00 GMT+0530 (India Standard Time)","6070.90","6201.45","6070.90","6189.35"
"Mon Oct 21 2013 00:00:00 GMT+0530 (India Standard Time)","6202.00","6218.95","6163.30","6204.95"
"Tue Oct 22 2013 00:00:00 GMT+0530 (India Standard Time)","6192.30","6220.10","6181.80","6202.80"
"Wed Oct 23 2013 00:00:00 GMT+0530 (India Standard Time)","6209.55","6217.95","6116.60","6178.35"
"Thu Oct 24 2013 00:00:00 GMT+0530 (India Standard Time)","6162.80","6252.45","6142.95","6164.35"
"Fri Oct 25 2013 00:00:00 GMT+0530 (India Standard Time)","6154.00","6174.75","6125.95","6144.90"
"Mon Oct 28 2013 00:00:00 GMT+0530 (India Standard Time)","6155.10","6168.75","6094.10","6101.10"
"Tue Oct 29 2013 00:00:00 GMT+0530 (India Standard Time)","6107.55","6228.05","6079.20","6220.90"
"Wed Oct 30 2013 00:00:00 GMT+0530 (India Standard Time)","6230.80","6269.20","6222.60","6251.70"
"Thu Oct 31 2013 00:00:00 GMT+0530 (India Standard Time)","6237.15","6309.05","6235.90","6299.15"
"Fri Nov 01 2013 00:00:00 GMT+0530 (India Standard Time)","6289.75","6332.60","6286.95","6307.20"
"Sun Nov 03 2013 00:00:00 GMT+0530 (India Standard Time)","6332.05","6342.95","6311.15","6317.35"
"Tue Nov 05 2013 00:00:00 GMT+0530 (India Standard Time)","6282.15","6304.75","6244.30","6253.15"
"Wed Nov 06 2013 00:00:00 GMT+0530 (India Standard Time)","6260.55","6269.70","6208.70","6215.15"
"Thu Nov 07 2013 00:00:00 GMT+0530 (India Standard Time)","6228.90","6288.95","6180.80","6187.25"
"Fri Nov 08 2013 00:00:00 GMT+0530 (India Standard Time)","6170.15","6185.15","6120.95","6140.75"
"Mon Nov 11 2013 00:00:00 GMT+0530 (India Standard Time)","6110.40","6141.65","6067.75","6078.80"
"Tue Nov 12 2013 00:00:00 GMT+0530 (India Standard Time)","6087.25","6108.70","6011.75","6018.05"
"Wed Nov 13 2013 00:00:00 GMT+0530 (India Standard Time)","5998.85","6042.25","5972.45","5989.60"
"Thu Nov 14 2013 00:00:00 GMT+0530 (India Standard Time)","6037.00","6101.65","6036.65","6056.15"
"Mon Nov 18 2013 00:00:00 GMT+0530 (India Standard Time)","6111.05","6196.80","6110.40","6189.00"
"Tue Nov 19 2013 00:00:00 GMT+0530 (India Standard Time)","6197.25","6212.40","6180.20","6203.35"
"Wed Nov 20 2013 00:00:00 GMT+0530 (India Standard Time)","6186.85","6204.35","6106.95","6122.90"
"Thu Nov 21 2013 00:00:00 GMT+0530 (India Standard Time)","6096.50","6097.35","5985.40","5999.05"
"Fri Nov 22 2013 00:00:00 GMT+0530 (India Standard Time)","6027.35","6049.60","5972.80","5995.45"
"Mon Nov 25 2013 00:00:00 GMT+0530 (India Standard Time)","6035.95","6123.50","6035.95","6115.35"
"Tue Nov 26 2013 00:00:00 GMT+0530 (India Standard Time)","6099.25","6112.70","6047.75","6059.10"
"Wed Nov 27 2013 00:00:00 GMT+0530 (India Standard Time)","6062.70","6074.00","6030.30","6057.10"
"Thu Nov 28 2013 00:00:00 GMT+0530 (India Standard Time)","6092.00","6112.95","6068.30","6091.85"
"Fri Nov 29 2013 00:00:00 GMT+0530 (India Standard Time)","6103.90","6182.50","6103.80","6176.10"
"Mon Dec 02 2013 00:00:00 GMT+0530 (India Standard Time)","6171.15","6228.70","6171.15","6217.85"
"Tue Dec 03 2013 00:00:00 GMT+0530 (India Standard Time)","6204.25","6225.40","6191.40","6201.85"
"Wed Dec 04 2013 00:00:00 GMT+0530 (India Standard Time)","6187.95","6209.15","6149.90","6160.95"
"Thu Dec 05 2013 00:00:00 GMT+0530 (India Standard Time)","6262.45","6300.55","6232.00","6241.10"
"Fri Dec 06 2013 00:00:00 GMT+0530 (India Standard Time)","6234.40","6275.35","6230.75","6259.90"
"Mon Dec 09 2013 00:00:00 GMT+0530 (India Standard Time)","6415.00","6415.25","6345.00","6363.90"
"Tue Dec 10 2013 00:00:00 GMT+0530 (India Standard Time)","6354.70","6362.25","6307.55","6332.85"
"Wed Dec 11 2013 00:00:00 GMT+0530 (India Standard Time)","6307.20","6326.60","6280.25","6307.90"
"Thu Dec 12 2013 00:00:00 GMT+0530 (India Standard Time)","6276.75","6286.85","6230.55","6237.05"
"Fri Dec 13 2013 00:00:00 GMT+0530 (India Standard Time)","6201.30","6208.60","6161.40","6168.40"
"Mon Dec 16 2013 00:00:00 GMT+0530 (India Standard Time)","6168.35","6183.25","6146.05","6154.70"
"Tue Dec 17 2013 00:00:00 GMT+0530 (India Standard Time)","6178.20","6190.55","6133.00","6139.05"
"Wed Dec 18 2013 00:00:00 GMT+0530 (India Standard Time)","6129.95","6236.00","6129.95","6217.15"
"Thu Dec 19 2013 00:00:00 GMT+0530 (India Standard Time)","6253.90","6263.75","6150.70","6166.65"
"Fri Dec 20 2013 00:00:00 GMT+0530 (India Standard Time)","6179.95","6284.50","6170.35","6274.25"
"Mon Dec 23 2013 00:00:00 GMT+0530 (India Standard Time)","6267.20","6317.50","6266.95","6284.50"
"Tue Dec 24 2013 00:00:00 GMT+0530 (India Standard Time)","6296.45","6301.50","6262.00","6268.40"
"Thu Dec 26 2013 00:00:00 GMT+0530 (India Standard Time)","6270.10","6302.75","6259.45","6278.90"
"Fri Dec 27 2013 00:00:00 GMT+0530 (India Standard Time)","6292.80","6324.90","6289.40","6313.80"
"Mon Dec 30 2013 00:00:00 GMT+0530 (India Standard Time)","6336.40","6344.05","6273.15","6291.10"
"Tue Dec 31 2013 00:00:00 GMT+0530 (India Standard Time)","6307.35","6317.30","6287.30","6304.00"
"Wed Jan 01 2014 00:00:00 GMT+0530 (India Standard Time)","6323.80","6327.20","6298.25","6301.65"
"Thu Jan 02 2014 00:00:00 GMT+0530 (India Standard Time)","6301.25","6358.30","6211.30","6221.15"
"Fri Jan 03 2014 00:00:00 GMT+0530 (India Standard Time)","6194.55","6221.70","6171.25","6211.15"
"Mon Jan 06 2014 00:00:00 GMT+0530 (India Standard Time)","6220.85","6224.70","6170.25","6191.45"
"Tue Jan 07 2014 00:00:00 GMT+0530 (India Standard Time)","6203.90","6221.50","6144.75","6162.25"
"Wed Jan 08 2014 00:00:00 GMT+0530 (India Standard Time)","6178.05","6192.10","6160.35","6174.60"
"Thu Jan 09 2014 00:00:00 GMT+0530 (India Standard Time)","6181.70","6188.05","6148.25","6168.35"
"Fri Jan 10 2014 00:00:00 GMT+0530 (India Standard Time)","6178.85","6239.10","6139.60","6171.45"
"Mon Jan 13 2014 00:00:00 GMT+0530 (India Standard Time)","6189.55","6288.20","6189.55","6272.75"
"Tue Jan 14 2014 00:00:00 GMT+0530 (India Standard Time)","6260.25","6280.35","6234.15","6241.85"
"Wed Jan 15 2014 00:00:00 GMT+0530 (India Standard Time)","6265.95","6325.20","6265.30","6320.90"
"Thu Jan 16 2014 00:00:00 GMT+0530 (India Standard Time)","6341.35","6346.50","6299.85","6318.90"
"Fri Jan 17 2014 00:00:00 GMT+0530 (India Standard Time)","6306.25","6327.10","6246.35","6261.65"
"Mon Jan 20 2014 00:00:00 GMT+0530 (India Standard Time)","6261.75","6307.45","6243.35","6303.95"
"Tue Jan 21 2014 00:00:00 GMT+0530 (India Standard Time)","6320.15","6330.30","6297.90","6313.80"
"Wed Jan 22 2014 00:00:00 GMT+0530 (India Standard Time)","6309.05","6349.95","6287.45","6338.95"
"Thu Jan 23 2014 00:00:00 GMT+0530 (India Standard Time)","6325.95","6355.60","6316.40","6345.65"
"Fri Jan 24 2014 00:00:00 GMT+0530 (India Standard Time)","6301.65","6331.45","6263.90","6266.75"
"Mon Jan 27 2014 00:00:00 GMT+0530 (India Standard Time)","6186.30","6188.55","6130.25","6135.85"
"Tue Jan 28 2014 00:00:00 GMT+0530 (India Standard Time)","6131.85","6163.60","6085.95","6126.25"
"Wed Jan 29 2014 00:00:00 GMT+0530 (India Standard Time)","6161.00","6170.45","6109.80","6120.25"
"Thu Jan 30 2014 00:00:00 GMT+0530 (India Standard Time)","6067.00","6082.85","6027.25","6073.70"
"Fri Jan 31 2014 00:00:00 GMT+0530 (India Standard Time)","6082.75","6097.85","6067.35","6089.50"
"Mon Feb 03 2014 00:00:00 GMT+0530 (India Standard Time)","6058.80","6074.85","5994.45","6001.80"
"Tue Feb 04 2014 00:00:00 GMT+0530 (India Standard Time)","5947.60","6017.80","5933.30","6000.90"
"Wed Feb 05 2014 00:00:00 GMT+0530 (India Standard Time)","6004.25","6028.05","5962.05","6022.40"
"Thu Feb 06 2014 00:00:00 GMT+0530 (India Standard Time)","6028.35","6048.35","5965.40","6036.30"
"Fri Feb 07 2014 00:00:00 GMT+0530 (India Standard Time)","6077.65","6079.95","6030.90","6063.20"
"Mon Feb 10 2014 00:00:00 GMT+0530 (India Standard Time)","6072.80","6083.05","6046.40","6053.45"
"Tue Feb 11 2014 00:00:00 GMT+0530 (India Standard Time)","6072.45","6081.85","6053.25","6062.70"
"Wed Feb 12 2014 00:00:00 GMT+0530 (India Standard Time)","6085.35","6106.60","6077.40","6084.00"
"Thu Feb 13 2014 00:00:00 GMT+0530 (India Standard Time)","6087.55","6094.40","5991.10","6001.10"
"Fri Feb 14 2014 00:00:00 GMT+0530 (India Standard Time)","6023.75","6056.40","5984.60","6048.35"
"Mon Feb 17 2014 00:00:00 GMT+0530 (India Standard Time)","6057.10","6080.65","6038.30","6073.30"
"Tue Feb 18 2014 00:00:00 GMT+0530 (India Standard Time)","6071.30","6141.70","6066.80","6127.10"
"Wed Feb 19 2014 00:00:00 GMT+0530 (India Standard Time)","6132.05","6160.35","6125.75","6152.75"
"Thu Feb 20 2014 00:00:00 GMT+0530 (India Standard Time)","6127.15","6129.10","6086.45","6091.45"
"Fri Feb 21 2014 00:00:00 GMT+0530 (India Standard Time)","6108.30","6159.65","6108.00","6155.45"
"Mon Feb 24 2014 00:00:00 GMT+0530 (India Standard Time)","6140.95","6191.85","6130.80","6186.10"
"Tue Feb 25 2014 00:00:00 GMT+0530 (India Standard Time)","6205.70","6216.85","6176.60","6200.05"
"Wed Feb 26 2014 00:00:00 GMT+0530 (India Standard Time)","6202.45","6245.95","6202.10","6238.80"
"Fri Feb 28 2014 00:00:00 GMT+0530 (India Standard Time)","6228.45","6282.70","6228.10","6276.95"
"Mon Mar 03 2014 00:00:00 GMT+0530 (India Standard Time)","6264.35","6277.75","6212.25","6221.45"
"Tue Mar 04 2014 00:00:00 GMT+0530 (India Standard Time)","6216.75","6302.15","6215.70","6297.95"
"Wed Mar 05 2014 00:00:00 GMT+0530 (India Standard Time)","6328.45","6336.25","6287.80","6328.65"
"Thu Mar 06 2014 00:00:00 GMT+0530 (India Standard Time)","6344.75","6406.60","6339.70","6401.15"
"Fri Mar 07 2014 00:00:00 GMT+0530 (India Standard Time)","6413.95","6537.80","6413.55","6526.65"
"Mon Mar 10 2014 00:00:00 GMT+0530 (India Standard Time)","6491.70","6562.20","6487.35","6537.25"
"Tue Mar 11 2014 00:00:00 GMT+0530 (India Standard Time)","6537.35","6562.85","6494.25","6511.90"
"Wed Mar 12 2014 00:00:00 GMT+0530 (India Standard Time)","6497.50","6546.15","6487.30","6516.90"
"Thu Mar 13 2014 00:00:00 GMT+0530 (India Standard Time)","6491.75","6561.45","6476.65","6493.10"
"Fri Mar 14 2014 00:00:00 GMT+0530 (India Standard Time)","6447.25","6518.45","6432.70","6504.20"
"Tue Mar 18 2014 00:00:00 GMT+0530 (India Standard Time)","6532.45","6574.95","6497.65","6516.65"
"Wed Mar 19 2014 00:00:00 GMT+0530 (India Standard Time)","6530.00","6541.20","6506.00","6524.05"
"Thu Mar 20 2014 00:00:00 GMT+0530 (India Standard Time)","6508.35","6523.65","6473.25","6483.10"
"Fri Mar 21 2014 00:00:00 GMT+0530 (India Standard Time)","6515.20","6522.90","6485.70","6493.20"
"Sat Mar 22 2014 00:00:00 GMT+0530 (India Standard Time)","6497.80","6502.65","6481.35","6494.90"
"Mon Mar 24 2014 00:00:00 GMT+0530 (India Standard Time)","6510.50","6591.50","6510.50","6583.50"
"Tue Mar 25 2014 00:00:00 GMT+0530 (India Standard Time)","6550.10","6595.55","6544.85","6589.75"
"Wed Mar 26 2014 00:00:00 GMT+0530 (India Standard Time)","6615.65","6627.45","6580.60","6601.40"
"Thu Mar 27 2014 00:00:00 GMT+0530 (India Standard Time)","6613.10","6673.95","6599.50","6641.75"
"Fri Mar 28 2014 00:00:00 GMT+0530 (India Standard Time)","6673.05","6702.60","6643.80","6695.90"
"Mon Mar 31 2014 00:00:00 GMT+0530 (India Standard Time)","6723.15","6730.05","6662.40","6704.20"
"Tue Apr 01 2014 00:00:00 GMT+0530 (India Standard Time)","6729.50","6732.25","6675.45","6721.05"
"Wed Apr 02 2014 00:00:00 GMT+0530 (India Standard Time)","6757.60","6763.50","6723.60","6752.55"
"Thu Apr 03 2014 00:00:00 GMT+0530 (India Standard Time)","6772.05","6776.75","6696.90","6736.10"
"Fri Apr 04 2014 00:00:00 GMT+0530 (India Standard Time)","6741.85","6741.85","6685.15","6694.35"
"Mon Apr 07 2014 00:00:00 GMT+0530 (India Standard Time)","6694.25","6725.15","6650.40","6695.05"
"Wed Apr 09 2014 00:00:00 GMT+0530 (India Standard Time)","6722.00","6808.70","6705.10","6796.20"
"Thu Apr 10 2014 00:00:00 GMT+0530 (India Standard Time)","6803.05","6819.05","6777.30","6796.40"
"Fri Apr 11 2014 00:00:00 GMT+0530 (India Standard Time)","6758.35","6789.35","6743.15","6776.30"
"Tue Apr 15 2014 00:00:00 GMT+0530 (India Standard Time)","6792.70","6813.40","6711.75","6733.10"
"Wed Apr 16 2014 00:00:00 GMT+0530 (India Standard Time)","6727.25","6748.65","6665.15","6675.30"
"Thu Apr 17 2014 00:00:00 GMT+0530 (India Standard Time)","6695.45","6783.05","6684.40","6779.40"
"Mon Apr 21 2014 00:00:00 GMT+0530 (India Standard Time)","6789.25","6825.45","6786.90","6817.65"
"Tue Apr 22 2014 00:00:00 GMT+0530 (India Standard Time)","6822.90","6838.00","6806.25","6815.35"
"Wed Apr 23 2014 00:00:00 GMT+0530 (India Standard Time)","6823.25","6861.60","6820.75","6840.80"
"Fri Apr 25 2014 00:00:00 GMT+0530 (India Standard Time)","6855.80","6869.85","6772.85","6782.75"
"Mon Apr 28 2014 00:00:00 GMT+0530 (India Standard Time)","6778.55","6786.25","6750.30","6761.25"
"Tue Apr 29 2014 00:00:00 GMT+0530 (India Standard Time)","6769.00","6779.70","6708.65","6715.25"
"Wed Apr 30 2014 00:00:00 GMT+0530 (India Standard Time)","6724.95","6780.15","6656.80","6696.40"
"Fri May 02 2014 00:00:00 GMT+0530 (India Standard Time)","6709.95","6737.65","6689.50","6694.80"
"Mon May 05 2014 00:00:00 GMT+0530 (India Standard Time)","6681.65","6741.05","6680.45","6699.35"
"Tue May 06 2014 00:00:00 GMT+0530 (India Standard Time)","6719.25","6743.45","6701.90","6715.30"
"Wed May 07 2014 00:00:00 GMT+0530 (India Standard Time)","6708.60","6718.75","6642.90","6652.55"
"Thu May 08 2014 00:00:00 GMT+0530 (India Standard Time)","6669.90","6688.40","6638.55","6659.85"
"Fri May 09 2014 00:00:00 GMT+0530 (India Standard Time)","6654.15","6871.35","6652.15","6858.80"
"Mon May 12 2014 00:00:00 GMT+0530 (India Standard Time)","6863.40","7020.05","6862.90","7014.25"
"Tue May 13 2014 00:00:00 GMT+0530 (India Standard Time)","7080.00","7172.35","7067.15","7108.75"
"Wed May 14 2014 00:00:00 GMT+0530 (India Standard Time)","7112.00","7142.25","7080.90","7108.75"
"Thu May 15 2014 00:00:00 GMT+0530 (India Standard Time)","7111.30","7152.55","7082.55","7123.15"
"Fri May 16 2014 00:00:00 GMT+0530 (India Standard Time)","7270.20","7563.50","7130.65","7203.00"
"Mon May 19 2014 00:00:00 GMT+0530 (India Standard Time)","7276.85","7291.10","7193.55","7263.55"
"Tue May 20 2014 00:00:00 GMT+0530 (India Standard Time)","7309.95","7353.65","7247.70","7275.50"
"Wed May 21 2014 00:00:00 GMT+0530 (India Standard Time)","7274.85","7287.15","7206.70","7252.90"
"Thu May 22 2014 00:00:00 GMT+0530 (India Standard Time)","7289.95","7319.55","7258.15","7276.40"
"Fri May 23 2014 00:00:00 GMT+0530 (India Standard Time)","7306.50","7381.00","7293.90","7367.10"
"Mon May 26 2014 00:00:00 GMT+0530 (India Standard Time)","7428.75","7504.00","7269.05","7359.05"
"Tue May 27 2014 00:00:00 GMT+0530 (India Standard Time)","7363.10","7372.95","7274.75","7318.00"
"Wed May 28 2014 00:00:00 GMT+0530 (India Standard Time)","7324.95","7344.75","7302.60","7329.65"
"Thu May 29 2014 00:00:00 GMT+0530 (India Standard Time)","7316.60","7325.40","7224.40","7235.65"
"Fri May 30 2014 00:00:00 GMT+0530 (India Standard Time)","7254.85","7272.50","7118.45","7229.95"
"Mon Jun 02 2014 00:00:00 GMT+0530 (India Standard Time)","7264.05","7368.60","7239.50","7362.50"
"Tue Jun 03 2014 00:00:00 GMT+0530 (India Standard Time)","7375.35","7424.95","7342.15","7415.85"
"Wed Jun 04 2014 00:00:00 GMT+0530 (India Standard Time)","7417.55","7433.30","7391.35","7402.25"
"Thu Jun 05 2014 00:00:00 GMT+0530 (India Standard Time)","7399.75","7484.70","7360.50","7474.10"
"Fri Jun 06 2014 00:00:00 GMT+0530 (India Standard Time)","7521.50","7592.70","7497.65","7583.40"
"Mon Jun 09 2014 00:00:00 GMT+0530 (India Standard Time)","7621.65","7673.70","7580.25","7654.60"
"Tue Jun 10 2014 00:00:00 GMT+0530 (India Standard Time)","7679.05","7683.20","7579.30","7656.40"
"Wed Jun 11 2014 00:00:00 GMT+0530 (India Standard Time)","7672.40","7700.05","7589.05","7626.85"
"Thu Jun 12 2014 00:00:00 GMT+0530 (India Standard Time)","7641.30","7658.00","7593.80","7649.90"
"Fri Jun 13 2014 00:00:00 GMT+0530 (India Standard Time)","7668.20","7678.50","7525.35","7542.10"
"Mon Jun 16 2014 00:00:00 GMT+0530 (India Standard Time)","7534.80","7548.60","7487.55","7533.55"
"Tue Jun 17 2014 00:00:00 GMT+0530 (India Standard Time)","7525.05","7637.60","7509.25","7631.70"
"Wed Jun 18 2014 00:00:00 GMT+0530 (India Standard Time)","7636.05","7663.00","7515.50","7558.20"
"Thu Jun 19 2014 00:00:00 GMT+0530 (India Standard Time)","7580.05","7606.45","7502.55","7540.70"
"Fri Jun 20 2014 00:00:00 GMT+0530 (India Standard Time)","7543.30","7560.55","7497.30","7511.45"
