"Date","Open","High","Low","Close"
"Thu May 21 1998 00:00:00 GMT+0530 (India Standard Time)","1141.60","1146.30","1120.30","1126.10"
"Fri May 22 1998 00:00:00 GMT+0530 (India Standard Time)","1126.00","1131.20","1118.50","1126.50"
"Mon May 25 1998 00:00:00 GMT+0530 (India Standard Time)","1125.90","1127.00","1111.20","1122.90"
"Tue May 26 1998 00:00:00 GMT+0530 (India Standard Time)","1123.10","1123.10","1101.50","1104.40"
"Wed May 27 1998 00:00:00 GMT+0530 (India Standard Time)","1104.00","1107.20","1089.00","1090.90"
"Thu May 28 1998 00:00:00 GMT+0530 (India Standard Time)","1090.50","1097.00","1073.30","1075.50"
"Fri May 29 1998 00:00:00 GMT+0530 (India Standard Time)","1075.30","1077.10","1037.90","1063.10"
"Mon Jun 01 1998 00:00:00 GMT+0530 (India Standard Time)","1064.00","1100.00","1049.40","1053.70"
"Tue Jun 02 1998 00:00:00 GMT+0530 (India Standard Time)","1053.40","1053.60","1016.20","1019.60"
"Wed Jun 03 1998 00:00:00 GMT+0530 (India Standard Time)","1019.30","1037.30","1009.90","1033.90"
"Thu Jun 04 1998 00:00:00 GMT+0530 (India Standard Time)","1034.00","1044.40","1023.30","1027.00"
"Fri Jun 05 1998 00:00:00 GMT+0530 (India Standard Time)","1026.50","1026.50","989.20","993.50"
"Mon Jun 08 1998 00:00:00 GMT+0530 (India Standard Time)","993.50","1003.10","936.50","968.60"
"Tue Jun 09 1998 00:00:00 GMT+0530 (India Standard Time)","968.90","1002.40","964.70","995.00"
"Wed Jun 10 1998 00:00:00 GMT+0530 (India Standard Time)","994.50","998.60","959.60","962.90"
"Thu Jun 11 1998 00:00:00 GMT+0530 (India Standard Time)","962.10","964.60","929.90","961.30"
"Fri Jun 12 1998 00:00:00 GMT+0530 (India Standard Time)","961.60","987.30","961.60","971.10"
"Mon Jun 15 1998 00:00:00 GMT+0530 (India Standard Time)","970.90","970.90","914.30","916.80"
"Tue Jun 16 1998 00:00:00 GMT+0530 (India Standard Time)","916.20","916.20","862.10","910.10"
"Wed Jun 17 1998 00:00:00 GMT+0530 (India Standard Time)","910.90","980.30","910.90","976.50"
"Thu Jun 18 1998 00:00:00 GMT+0530 (India Standard Time)","977.00","990.10","952.60","956.10"
"Fri Jun 19 1998 00:00:00 GMT+0530 (India Standard Time)","955.00","955.00","910.50","913.20"
"Mon Jun 22 1998 00:00:00 GMT+0530 (India Standard Time)","912.90","912.90","853.30","880.20"
"Tue Jun 23 1998 00:00:00 GMT+0530 (India Standard Time)","882.20","882.20","853.00","875.60"
"Wed Jun 24 1998 00:00:00 GMT+0530 (India Standard Time)","875.40","910.00","873.60","908.50"
"Thu Jun 25 1998 00:00:00 GMT+0530 (India Standard Time)","908.60","939.10","908.60","932.10"
"Fri Jun 26 1998 00:00:00 GMT+0530 (India Standard Time)","931.80","932.50","914.40","924.30"
"Mon Jun 29 1998 00:00:00 GMT+0530 (India Standard Time)","923.20","951.20","916.60","949.10"
"Tue Jun 30 1998 00:00:00 GMT+0530 (India Standard Time)","949.40","952.70","933.00","941.60"
"Wed Jul 01 1998 00:00:00 GMT+0530 (India Standard Time)","941.60","945.50","916.50","942.20"
"Thu Jul 02 1998 00:00:00 GMT+0530 (India Standard Time)","941.60","941.60","918.10","919.90"
"Fri Jul 03 1998 00:00:00 GMT+0530 (India Standard Time)","920.00","920.00","898.60","900.50"
"Mon Jul 06 1998 00:00:00 GMT+0530 (India Standard Time)","901.00","919.50","900.90","917.30"
"Tue Jul 07 1998 00:00:00 GMT+0530 (India Standard Time)","917.40","936.00","917.40","924.70"
"Wed Jul 08 1998 00:00:00 GMT+0530 (India Standard Time)","925.10","948.30","924.90","944.10"
"Thu Jul 09 1998 00:00:00 GMT+0530 (India Standard Time)","944.10","966.10","944.10","961.00"
"Fri Jul 10 1998 00:00:00 GMT+0530 (India Standard Time)","961.60","982.20","961.60","980.10"
"Mon Jul 13 1998 00:00:00 GMT+0530 (India Standard Time)","980.30","991.70","959.40","964.30"
"Tue Jul 14 1998 00:00:00 GMT+0530 (India Standard Time)","964.10","970.30","954.50","967.30"
"Wed Jul 15 1998 00:00:00 GMT+0530 (India Standard Time)","968.00","988.50","968.00","971.40"
"Thu Jul 16 1998 00:00:00 GMT+0530 (India Standard Time)","972.00","1005.90","969.50","1004.00"
"Fri Jul 17 1998 00:00:00 GMT+0530 (India Standard Time)","1005.10","1015.50","996.60","1000.90"
"Mon Jul 20 1998 00:00:00 GMT+0530 (India Standard Time)","1001.90","1002.40","973.70","977.30"
"Tue Jul 21 1998 00:00:00 GMT+0530 (India Standard Time)","977.60","983.40","960.80","965.50"
"Wed Jul 22 1998 00:00:00 GMT+0530 (India Standard Time)","965.50","976.50","959.50","965.70"
"Thu Jul 23 1998 00:00:00 GMT+0530 (India Standard Time)","965.30","965.30","931.70","934.40"
"Fri Jul 24 1998 00:00:00 GMT+0530 (India Standard Time)","933.50","934.70","915.50","920.10"
"Mon Jul 27 1998 00:00:00 GMT+0530 (India Standard Time)","919.40","929.40","895.80","899.30"
"Tue Jul 28 1998 00:00:00 GMT+0530 (India Standard Time)","899.10","920.00","897.60","917.20"
"Wed Jul 29 1998 00:00:00 GMT+0530 (India Standard Time)","917.40","940.10","917.40","937.80"
"Thu Jul 30 1998 00:00:00 GMT+0530 (India Standard Time)","938.10","949.80","926.80","932.60"
"Fri Jul 31 1998 00:00:00 GMT+0530 (India Standard Time)","932.60","939.60","925.20","931.40"
"Mon Aug 03 1998 00:00:00 GMT+0530 (India Standard Time)","930.80","930.80","903.50","906.00"
"Tue Aug 04 1998 00:00:00 GMT+0530 (India Standard Time)","905.60","913.40","903.10","906.20"
"Wed Aug 05 1998 00:00:00 GMT+0530 (India Standard Time)","905.60","911.80","890.90","907.40"
"Thu Aug 06 1998 00:00:00 GMT+0530 (India Standard Time)","907.90","919.00","900.20","902.70"
"Fri Aug 07 1998 00:00:00 GMT+0530 (India Standard Time)","902.70","903.50","892.90","895.50"
"Mon Aug 10 1998 00:00:00 GMT+0530 (India Standard Time)","895.10","895.10","877.50","878.70"
"Tue Aug 11 1998 00:00:00 GMT+0530 (India Standard Time)","878.70","878.70","863.60","866.50"
"Wed Aug 12 1998 00:00:00 GMT+0530 (India Standard Time)","866.30","871.40","853.10","860.10"
"Thu Aug 13 1998 00:00:00 GMT+0530 (India Standard Time)","859.80","878.40","854.50","872.20"
"Fri Aug 14 1998 00:00:00 GMT+0530 (India Standard Time)","872.80","876.80","863.50","864.10"
"Mon Aug 17 1998 00:00:00 GMT+0530 (India Standard Time)","864.30","873.20","853.00","854.50"
"Tue Aug 18 1998 00:00:00 GMT+0530 (India Standard Time)","854.50","854.80","831.10","832.40"
"Wed Aug 19 1998 00:00:00 GMT+0530 (India Standard Time)","832.80","853.90","830.10","838.30"
"Thu Aug 20 1998 00:00:00 GMT+0530 (India Standard Time)","839.30","871.10","839.30","868.70"
"Fri Aug 21 1998 00:00:00 GMT+0530 (India Standard Time)","868.50","871.10","853.40","855.40"
"Mon Aug 24 1998 00:00:00 GMT+0530 (India Standard Time)","855.20","860.90","845.30","859.80"
"Tue Aug 25 1998 00:00:00 GMT+0530 (India Standard Time)","859.80","874.10","859.80","871.90"
"Thu Aug 27 1998 00:00:00 GMT+0530 (India Standard Time)","872.10","889.70","872.10","877.40"
"Fri Aug 28 1998 00:00:00 GMT+0530 (India Standard Time)","877.10","877.10","847.10","849.80"
"Mon Aug 31 1998 00:00:00 GMT+0530 (India Standard Time)","850.30","858.60","841.10","852.80"
"Tue Sep 01 1998 00:00:00 GMT+0530 (India Standard Time)","852.70","852.70","832.00","834.50"
"Wed Sep 02 1998 00:00:00 GMT+0530 (India Standard Time)","834.50","847.90","834.50","842.50"
"Thu Sep 03 1998 00:00:00 GMT+0530 (India Standard Time)","842.30","852.00","838.70","846.40"
"Fri Sep 04 1998 00:00:00 GMT+0530 (India Standard Time)","846.90","868.00","846.90","866.50"
"Mon Sep 07 1998 00:00:00 GMT+0530 (India Standard Time)","866.90","889.40","866.90","887.10"
"Tue Sep 08 1998 00:00:00 GMT+0530 (India Standard Time)","887.20","902.00","882.60","899.90"
"Wed Sep 09 1998 00:00:00 GMT+0530 (India Standard Time)","900.20","916.80","900.20","903.60"
"Thu Sep 10 1998 00:00:00 GMT+0530 (India Standard Time)","903.10","913.20","897.30","907.40"
"Fri Sep 11 1998 00:00:00 GMT+0530 (India Standard Time)","907.10","907.10","893.30","899.70"
"Mon Sep 14 1998 00:00:00 GMT+0530 (India Standard Time)","900.20","921.60","900.20","920.50"
"Tue Sep 15 1998 00:00:00 GMT+0530 (India Standard Time)","920.10","923.20","915.60","920.80"
"Wed Sep 16 1998 00:00:00 GMT+0530 (India Standard Time)","921.40","926.50","912.60","914.50"
"Thu Sep 17 1998 00:00:00 GMT+0530 (India Standard Time)","914.40","919.90","908.50","910.10"
"Fri Sep 18 1998 00:00:00 GMT+0530 (India Standard Time)","910.00","910.00","899.90","901.60"
"Mon Sep 21 1998 00:00:00 GMT+0530 (India Standard Time)","902.10","908.00","895.80","897.70"
"Tue Sep 22 1998 00:00:00 GMT+0530 (India Standard Time)","897.80","900.80","891.40","897.20"
"Wed Sep 23 1998 00:00:00 GMT+0530 (India Standard Time)","897.90","910.70","897.90","907.70"
"Thu Sep 24 1998 00:00:00 GMT+0530 (India Standard Time)","908.20","936.50","908.20","934.80"
"Fri Sep 25 1998 00:00:00 GMT+0530 (India Standard Time)","935.30","945.20","933.00","934.90"
"Mon Sep 28 1998 00:00:00 GMT+0530 (India Standard Time)","935.60","941.40","926.00","927.90"
"Tue Sep 29 1998 00:00:00 GMT+0530 (India Standard Time)","928.30","932.50","902.40","908.40"
"Wed Sep 30 1998 00:00:00 GMT+0530 (India Standard Time)","908.30","912.20","896.00","904.90"
"Mon Oct 05 1998 00:00:00 GMT+0530 (India Standard Time)","904.70","904.70","839.30","840.70"
"Tue Oct 06 1998 00:00:00 GMT+0530 (India Standard Time)","839.90","848.20","820.10","845.70"
"Wed Oct 07 1998 00:00:00 GMT+0530 (India Standard Time)","846.10","875.70","846.00","874.20"
"Thu Oct 08 1998 00:00:00 GMT+0530 (India Standard Time)","874.60","885.20","845.10","847.90"
"Fri Oct 09 1998 00:00:00 GMT+0530 (India Standard Time)","847.90","861.50","842.10","849.10"
"Mon Oct 12 1998 00:00:00 GMT+0530 (India Standard Time)","849.70","860.90","832.10","835.80"
"Tue Oct 13 1998 00:00:00 GMT+0530 (India Standard Time)","835.40","835.70","810.00","816.70"
"Wed Oct 14 1998 00:00:00 GMT+0530 (India Standard Time)","816.50","846.70","816.50","843.50"
"Thu Oct 15 1998 00:00:00 GMT+0530 (India Standard Time)","843.60","845.90","832.10","835.60"
"Fri Oct 16 1998 00:00:00 GMT+0530 (India Standard Time)","836.20","844.70","829.20","839.50"
"Mon Oct 19 1998 00:00:00 GMT+0530 (India Standard Time)","839.70","840.00","830.10","831.20"
"Tue Oct 20 1998 00:00:00 GMT+0530 (India Standard Time)","831.10","831.40","803.30","808.70"
"Thu Oct 22 1998 00:00:00 GMT+0530 (India Standard Time)","809.30","825.20","805.70","811.60"
"Fri Oct 23 1998 00:00:00 GMT+0530 (India Standard Time)","811.80","820.30","804.70","817.30"
"Mon Oct 26 1998 00:00:00 GMT+0530 (India Standard Time)","817.60","854.10","817.60","845.20"
"Tue Oct 27 1998 00:00:00 GMT+0530 (India Standard Time)","845.40","848.20","835.70","841.60"
"Wed Oct 28 1998 00:00:00 GMT+0530 (India Standard Time)","842.80","857.70","831.50","833.80"
"Thu Oct 29 1998 00:00:00 GMT+0530 (India Standard Time)","833.50","834.00","818.90","832.20"
"Fri Oct 30 1998 00:00:00 GMT+0530 (India Standard Time)","832.60","839.20","826.80","828.80"
"Sat Oct 31 1998 00:00:00 GMT+0530 (India Standard Time)","828.20","828.20","819.80","824.00"
"Mon Nov 02 1998 00:00:00 GMT+0530 (India Standard Time)","824.20","829.10","812.30","823.20"
"Tue Nov 03 1998 00:00:00 GMT+0530 (India Standard Time)","823.20","825.30","818.60","820.90"
"Thu Nov 05 1998 00:00:00 GMT+0530 (India Standard Time)","821.30","830.40","821.30","829.10"
"Fri Nov 06 1998 00:00:00 GMT+0530 (India Standard Time)","829.20","842.10","829.20","840.80"
"Mon Nov 09 1998 00:00:00 GMT+0530 (India Standard Time)","841.30","870.50","841.30","864.60"
"Tue Nov 10 1998 00:00:00 GMT+0530 (India Standard Time)","864.80","871.60","859.70","868.70"
"Wed Nov 11 1998 00:00:00 GMT+0530 (India Standard Time)","869.40","882.10","866.60","868.80"
"Thu Nov 12 1998 00:00:00 GMT+0530 (India Standard Time)","868.40","874.20","857.20","871.70"
"Fri Nov 13 1998 00:00:00 GMT+0530 (India Standard Time)","871.70","877.20","865.00","867.20"
"Mon Nov 16 1998 00:00:00 GMT+0530 (India Standard Time)","866.50","866.50","854.30","855.30"
"Tue Nov 17 1998 00:00:00 GMT+0530 (India Standard Time)","855.40","861.60","854.50","860.00"
"Wed Nov 18 1998 00:00:00 GMT+0530 (India Standard Time)","862.90","876.10","862.90","875.00"
"Thu Nov 19 1998 00:00:00 GMT+0530 (India Standard Time)","875.70","878.80","864.30","865.10"
"Fri Nov 20 1998 00:00:00 GMT+0530 (India Standard Time)","865.10","867.70","855.30","857.90"
"Sat Nov 21 1998 00:00:00 GMT+0530 (India Standard Time)","857.80","857.90","853.90","857.40"
"Mon Nov 23 1998 00:00:00 GMT+0530 (India Standard Time)","856.40","856.40","844.80","847.50"
"Tue Nov 24 1998 00:00:00 GMT+0530 (India Standard Time)","850.00","851.50","840.70","841.70"
"Thu Nov 26 1998 00:00:00 GMT+0530 (India Standard Time)","838.80","843.50","821.40","824.40"
"Fri Nov 27 1998 00:00:00 GMT+0530 (India Standard Time)","823.30","824.60","810.30","812.40"
"Sat Nov 28 1998 00:00:00 GMT+0530 (India Standard Time)","812.70","817.40","804.30","810.80"
"Mon Nov 30 1998 00:00:00 GMT+0530 (India Standard Time)","808.60","817.70","800.10","817.70"
"Tue Dec 01 1998 00:00:00 GMT+0530 (India Standard Time)","816.50","820.80","812.20","816.60"
"Wed Dec 02 1998 00:00:00 GMT+0530 (India Standard Time)","820.30","826.00","817.30","821.10"
"Thu Dec 03 1998 00:00:00 GMT+0530 (India Standard Time)","821.30","822.50","814.50","817.00"
"Fri Dec 04 1998 00:00:00 GMT+0530 (India Standard Time)","816.10","828.30","813.10","828.30"
"Mon Dec 07 1998 00:00:00 GMT+0530 (India Standard Time)","829.70","846.00","828.20","845.10"
"Tue Dec 08 1998 00:00:00 GMT+0530 (India Standard Time)","844.90","853.80","840.50","853.00"
"Wed Dec 09 1998 00:00:00 GMT+0530 (India Standard Time)","855.90","864.70","855.10","856.50"
"Thu Dec 10 1998 00:00:00 GMT+0530 (India Standard Time)","858.60","865.80","858.50","864.40"
"Fri Dec 11 1998 00:00:00 GMT+0530 (India Standard Time)","867.10","874.20","865.70","870.00"
"Mon Dec 14 1998 00:00:00 GMT+0530 (India Standard Time)","871.60","874.70","861.90","863.60"
"Tue Dec 15 1998 00:00:00 GMT+0530 (India Standard Time)","861.00","861.10","844.50","845.00"
"Wed Dec 16 1998 00:00:00 GMT+0530 (India Standard Time)","844.60","851.50","836.80","851.50"
"Thu Dec 17 1998 00:00:00 GMT+0530 (India Standard Time)","835.40","845.10","827.90","830.20"
"Fri Dec 18 1998 00:00:00 GMT+0530 (India Standard Time)","830.30","838.80","827.30","835.20"
"Mon Dec 21 1998 00:00:00 GMT+0530 (India Standard Time)","845.60","859.50","845.20","859.30"
"Tue Dec 22 1998 00:00:00 GMT+0530 (India Standard Time)","864.50","864.90","851.30","857.30"
"Wed Dec 23 1998 00:00:00 GMT+0530 (India Standard Time)","866.20","874.60","858.70","858.70"
"Thu Dec 24 1998 00:00:00 GMT+0530 (India Standard Time)","856.30","863.50","854.70","861.10"
"Mon Dec 28 1998 00:00:00 GMT+0530 (India Standard Time)","869.70","882.70","866.20","879.80"
"Tue Dec 29 1998 00:00:00 GMT+0530 (India Standard Time)","876.90","881.20","867.80","872.60"
"Wed Dec 30 1998 00:00:00 GMT+0530 (India Standard Time)","887.40","903.80","887.00","899.90"
"Thu Dec 31 1998 00:00:00 GMT+0530 (India Standard Time)","900.50","902.90","884.20","884.20"
"Fri Jan 01 1999 00:00:00 GMT+0530 (India Standard Time)","886.70","892.20","882.60","890.80"
"Mon Jan 04 1999 00:00:00 GMT+0530 (India Standard Time)","896.40","905.40","895.70","897.80"
"Tue Jan 05 1999 00:00:00 GMT+0530 (India Standard Time)","901.00","907.20","893.10","907.20"
"Wed Jan 06 1999 00:00:00 GMT+0530 (India Standard Time)","923.30","930.50","915.60","928.20"
"Thu Jan 07 1999 00:00:00 GMT+0530 (India Standard Time)","932.90","961.10","932.90","954.70"
"Fri Jan 08 1999 00:00:00 GMT+0530 (India Standard Time)","969.90","990.00","966.40","990.00"
"Mon Jan 11 1999 00:00:00 GMT+0530 (India Standard Time)","1005.10","1016.30","985.60","985.60"
"Tue Jan 12 1999 00:00:00 GMT+0530 (India Standard Time)","976.70","985.50","953.90","964.40"
"Wed Jan 13 1999 00:00:00 GMT+0530 (India Standard Time)","980.30","986.20","958.00","961.20"
"Thu Jan 14 1999 00:00:00 GMT+0530 (India Standard Time)","948.00","968.40","944.50","954.70"
"Fri Jan 15 1999 00:00:00 GMT+0530 (India Standard Time)","961.70","967.80","932.20","934.30"
"Mon Jan 18 1999 00:00:00 GMT+0530 (India Standard Time)","938.60","945.00","922.80","944.90"
"Tue Jan 19 1999 00:00:00 GMT+0530 (India Standard Time)","944.10","948.00","923.20","924.10"
"Thu Jan 21 1999 00:00:00 GMT+0530 (India Standard Time)","935.10","967.20","932.80","967.20"
"Fri Jan 22 1999 00:00:00 GMT+0530 (India Standard Time)","976.60","980.40","955.10","957.00"
"Mon Jan 25 1999 00:00:00 GMT+0530 (India Standard Time)","954.30","956.60","935.00","949.80"
"Wed Jan 27 1999 00:00:00 GMT+0530 (India Standard Time)","968.50","985.20","967.60","971.30"
"Thu Jan 28 1999 00:00:00 GMT+0530 (India Standard Time)","971.20","976.70","954.20","955.10"
"Fri Jan 29 1999 00:00:00 GMT+0530 (India Standard Time)","956.80","966.30","952.70","966.20"
"Mon Feb 01 1999 00:00:00 GMT+0530 (India Standard Time)","962.40","968.00","940.10","940.10"
"Tue Feb 02 1999 00:00:00 GMT+0530 (India Standard Time)","940.10","945.10","924.90","931.20"
"Wed Feb 03 1999 00:00:00 GMT+0530 (India Standard Time)","948.00","955.50","940.70","952.40"
"Thu Feb 04 1999 00:00:00 GMT+0530 (India Standard Time)","957.10","958.80","937.50","939.70"
"Fri Feb 05 1999 00:00:00 GMT+0530 (India Standard Time)","939.60","943.70","930.10","936.30"
"Mon Feb 08 1999 00:00:00 GMT+0530 (India Standard Time)","937.70","940.90","916.50","916.50"
"Tue Feb 09 1999 00:00:00 GMT+0530 (India Standard Time)","914.70","924.70","907.40","924.70"
"Wed Feb 10 1999 00:00:00 GMT+0530 (India Standard Time)","938.80","959.60","935.20","959.40"
"Thu Feb 11 1999 00:00:00 GMT+0530 (India Standard Time)","966.80","973.70","958.10","960.00"
"Fri Feb 12 1999 00:00:00 GMT+0530 (India Standard Time)","965.70","972.70","962.30","970.20"
"Mon Feb 15 1999 00:00:00 GMT+0530 (India Standard Time)","974.10","976.80","954.50","954.50"
